time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.06834303890472888,-0.009718469894072285,2.5350982304894845,6.2123458786455075,6.268329294203383,0.0,0.17203403288951996,-0.17968510680833016,2.6605532370078477,-0.10794899745948361,-0.019245243172078583,0.0,446.05047939381177,443.88763431655093,443.86563880636174,445.70615858500474
1.2600000000000007,0.07899097835112577,-0.022058874811690263,2.6986872662227355,6.206223660006636,6.267128026050127,0.0,0.18301802827412228,-0.23230797824991634,2.7920428947871785,-0.09227009615571323,-0.021619774496560357,0.0,454.29616815513276,454.1057715071989,453.41301651865257,454.66195527690445
1.3200000000000007,0.09023946162188683,-0.037279689669430474,2.8649608754215015,6.200655740074623,6.265386749070814,0.0,0.1920502679199321,-0.27550983965174125,2.7504647285586716,-0.09387651466768715,-0.0510270768536686,0.0,400.1867128408854,397.5003225474199,397.5381813186914,397.38256545398156
1.3800000000000008,0.10215849995174263,-0.05561359933737166,3.033858048523109,6.194594307386943,6.26220574615569,0.0,0.20557714467625837,-0.3362071546877164,2.8790531625299205,-0.1218016965385608,-0.057324921858584316,0.0,453.3246648424436,452.81652722315624,455.9075084202813,453.6617538898641
1.4400000000000008,0.11498504792853681,-0.07783708138209675,3.211681374631393,6.1871471397867275,6.259336669262137,0.0,0.222314304562651,-0.4053618448688185,3.0478536514054433,-0.12920697491766647,-0.03352841145651107,0.0,465.997571572901,467.85259612253634,467.3495152854135,466.758752894619
1.5000000000000009,0.12888954978731154,-0.1044348566305091,3.4001706340677655,6.178859987132046,6.257326788666759,0.0,0.2413875289118006,-0.4820844492792304,3.2344921554061985,-0.16932322746126377,-0.033437288541943125,0.0,473.2427331378105,473.2493752197119,475.14109532825205,472.0377795118637
1.560000000000001,0.14391669895870718,-0.13556390108493027,3.5972474811885755,6.168348078795768,6.255625258080304,0.0,0.25969703076907513,-0.5565675882132047,3.334301761580378,-0.1907557475734994,-0.019761912486861696,0.0,447.95210426048226,449.06257241933923,449.0262750995275,447.25433416744085
1.620000000000001,0.16017159750119112,-0.17178841794695568,3.803743611444876,6.15793109173563,6.254318525743567,0.0,0.2822617195999545,-0.6521214555950888,3.5480648933348085,-0.15193507562519482,-0.026152736803116607,0.0,483.4360081036514,482.9542369809158,482.60511055683327,485.49880177748025
1.680000000000001,0.17763532698815954,-0.21321531466063726,4.016972658918947,6.148675027686236,6.2523695356648314,0.0,0.30001304873843415,-0.7295844116301847,3.559384527599813,-0.1593897534103993,-0.0498010002930343,0.0,423.768850062858,421.7304553300561,422.49623661452665,421.8290501151132
1.740000000000001,0.19628575625151284,-0.25981190182099634,4.233447028781582,6.140240735950144,6.2497250741658,0.0,0.3219424943218714,-0.8244880300243851,3.6559368657933535,-0.11755394865166072,-0.0345599240844495,0.0,450.1369033278056,451.3675116454324,448.4042459981411,451.7706638020441
1.8000000000000012,0.2162550788794616,-0.3120631361728358,4.454270292139181,6.13283171925692,6.247574880861672,0.0,0.34389470433759695,-0.9178738252723785,3.7045192733879855,-0.13925129130121433,-0.03851989302005854,0.0,436.1211783717579,435.7896768434043,437.29729068640444,435.47150502389337
1.8600000000000012,0.23758341654150594,-0.3700641861368147,4.677979001232962,6.124316415969817,6.245342383936862,0.0,0.3672572993321023,-1.0162620838751073,3.7520855980207792,-0.14787565114786014,-0.034706832619776015,0.0,436.54929235696807,436.86669208677705,436.80388504296366,436.06477735789974
1.9200000000000013,0.2604572481647736,-0.4345588361259898,4.907135697701269,6.115111986335545,6.243241592568486,0.0,0.3954085773781331,-1.1344451638881006,3.885772613312678,-0.16774220138789875,-0.0356329168323699,0.0,463.85635402271265,463.7831495968195,465.8085091845114,464.2307696563833
1.9800000000000013,0.285015082446566,-0.5061361029845551,5.143028387054233,6.105129644350637,6.240691660949562,0.0,0.42340128637237723,-1.252411777295669,3.9767225353968105,-0.16376799995388014,-0.06203384974486332,0.0,454.6383902408203,452.5168412490098,451.6643878067221,451.9588558775938
2.0400000000000014,0.31139133508704764,-0.585329252587597,5.386171730856735,6.095313913097282,6.237216332481481,0.0,0.4561766358941827,-1.3883262707448512,4.127185650247759,-0.16325323886682713,-0.05076089307487074,0.0,472.52063336048974,473.38679112915645,471.55417818554173,471.57012123890564
2.1000000000000014,0.3396949096309005,-0.6724328380736275,5.635879043316093,6.08520885580225,6.234326497733104,0.0,0.4875504345533005,-1.5160340968706745,4.19581264017064,-0.18150529836621043,-0.043420599789146384,0.0,447.97797742730353,448.57309461907084,450.00037400318877,448.4931171194778
2.1600000000000015,0.3697634591077161,-0.7667057016118645,5.886211765799576,6.073798461507632,6.231658734040874,0.0,0.5149512884189836,-1.6273066634900466,4.148470141918045,-0.2194931331153713,-0.0466322824522737,0.0,411.35146607974764,411.0656197734463,413.6262044408598,410.2263273692006
2.2200000000000015,0.401853342724404,-0.8691948752192847,6.139912761118678,6.060249499553198,6.22906608916491,0.0,0.5549723993971376,-1.7903201279386463,4.307113253804032,-0.24305970420984854,-0.03712305768474235,0.0,477.9075445973582,478.6309504641086,479.2541320377578,477.41192759568577
2.2800000000000016,0.4362416604342076,-0.981123705102062,6.400209894618695,6.045571555025745,6.227012042120988,0.0,0.5914892048082626,-1.9419679043974944,4.36868229718906,-0.24797206870935132,-0.029006389777439343,0.0,450.93332884329186,451.5881197163483,450.2671623539448,449.8104043834924
2.3400000000000016,0.4728004086603166,-1.1021914141455584,6.663105489710146,6.030751013062902,6.225018122663672,0.0,0.6272879241605819,-2.0949177786754043,4.39384244866913,-0.245153149165051,-0.043410072160958754,0.0,440.9828563957324,439.79080906749897,440.69805947564623,440.8693752312876
2.4000000000000017,0.5116241725437294,-1.2330436621114613,6.928705689155125,6.015957199901916,6.222484858602401,0.0,0.6670608391975044,-2.2681430515338095,4.458589100102154,-0.24953846040629005,-0.03994383402546348,0.0,454.66068567495734,454.937420896411,455.1774114716374,454.7669041827608
2.4600000000000017,0.5527264346848351,-1.3739000512603703,7.195630201623525,6.000714633019392,6.220647861306954,0.0,0.7031810540839589,-2.428322019621922,4.438341194802212,-0.26502837089473924,-0.016532623773439774,0.0,427.76768531934647,429.7564825339448,429.8059209213793,428.4230949363621
2.520000000000002,0.596137863400839,-1.5251482034731076,7.4630053311739655,5.9846510656219305,6.219638488930002,0.0,0.7439288465251432,-2.6146618444293206,4.473255674485884,-0.27374084379632,-0.01740974975106906,0.0,448.7163591684781,448.6452251870124,448.9811098660348,448.2018304831087
2.580000000000002,0.6421723725045894,-1.688627289949206,7.734762411534237,5.968346264562227,6.218221495357316,0.0,0.7906227391938717,-2.8361141260084506,4.583919227044461,-0.26803821840831354,-0.040453276326855366,0.0,475.28850355464067,473.518795067301,474.963320845568,475.33115103985205
2.640000000000002,0.6909876254471207,-1.8654721475184675,8.012221858365663,5.952196805547064,6.215911436047971,0.0,0.8367428506377518,-3.0601036428146373,4.663406382695949,-0.27149052713523136,-0.03485820929181166,0.0,467.3411912472859,467.7765066131129,468.6009011507409,468.263329625725
2.700000000000002,0.7426335222029656,-2.0561700163392627,8.29456367337468,5.935523709644812,6.213649485137861,0.0,0.8849511512915149,-3.297885698856526,4.746537305224032,-0.2953990078730812,-0.04408983657903309,0.0,473.1138250250919,472.40180357246163,472.2614566025145,470.3390428098569
2.760000000000002,0.7970618165946293,-2.260705229455447,8.579629161207338,5.917539487159912,6.211346346776654,0.0,0.9295119876609227,-3.5213859563041385,4.754478395210403,-0.31021744125565237,-0.028902054588284487,0.0,450.4558393236161,451.681822168051,451.40798505759454,450.1197822253395
2.820000000000002,0.8543826249664181,-2.4798815940896155,8.8673552150617,5.898979509459814,6.209037894735992,0.0,0.9812956281482783,-3.7860153791378077,4.834650423434857,-0.30762462875566754,-0.07644525393403301,0.0,479.2365143372874,475.6072457628761,476.6323560476364,476.7399494046546
2.880000000000002,0.9146878275041548,-2.7143942497618303,9.157467175758097,5.8809003194121985,6.204376250144946,0.0,1.0292603420208195,-4.032465172979816,4.834385376705278,-0.29103304119185636,-0.08031496616653105,0.0,454.00119411434474,453.6858710001326,454.93742223302235,456.1738146451139
2.940000000000002,0.9781042137021387,-2.964733086291675,9.449069503165136,5.8635748685627895,6.199633330357251,0.0,1.0850257492459625,-4.313462168418797,4.883926735570959,-0.2845657111768239,-0.07663066740012535,0.0,473.98830991019685,474.2668489463944,474.06431145951024,474.48216357244866
3.000000000000002,1.0446097014578632,-3.23056031687212,9.73966398070283,5.846487487803664,6.194443478755121,0.0,1.132177067785458,-4.548672874996507,4.801571018657554,-0.2852403055671033,-0.1294824493982411,0.0,435.63480593388766,431.1837073270351,433.3243931548895,433.18311668860554
3.0600000000000023,1.114344104820932,-3.5122063664446443,10.028214346637398,5.829349600448438,6.187381208526716,0.0,1.192938525487669,-4.840704101029946,4.814994735107566,-0.28642348740352414,-0.10095088500431597,0.0,467.4270174913267,469.63350704624474,469.2726991754177,469.10278118456444
3.1200000000000023,1.1873723782320662,-3.8094868689635817,10.312889879485004,5.812367102961289,6.181637998065783,0.0,1.2417608807846652,-5.069831075663525,4.673396212874456,-0.277028700533742,-0.08690906083092283,0.0,418.8537903635631,420.06501234301356,416.4106140244589,417.14475315164617
3.1800000000000024,1.2635848835632975,-4.121522675448303,10.590409546549283,5.79582674206898,6.176042031383663,0.0,1.299045386502753,-5.332476468561005,4.576073024315485,-0.2730957564103533,-0.11067516461739477,0.0,437.60233167209253,435.6111285839835,436.5059041529247,436.7557234287998
3.2400000000000024,1.3437142534503763,-4.451243895324157,10.865040392039786,5.780220130539112,6.170037751916389,0.0,1.3724236441817028,-5.659181563934164,4.576300883055361,-0.24216041463405086,-0.08456079033542642,0.0,472.9163880743625,474.915725305443,472.6664749825924,474.9803462244826
3.3000000000000025,1.427551965393309,-4.7974423677589835,11.133315953468145,5.765855286546591,6.164559706931254,0.0,1.4225194654929982,-5.881828332656952,4.365733677849208,-0.2344299470481897,-0.11028040377931317,0.0,402.8814689114914,400.5401198556817,399.3719828813912,400.0123663873894
3.3600000000000025,1.514715636776643,-5.158209645190645,11.390598609402735,5.752528362254132,6.158195564483798,0.0,1.4833844154221292,-6.144672501487029,4.20939874549441,-0.20482693534075277,-0.09875908972151261,0.0,423.40145683720783,424.3812727191116,422.0012639062158,424.49689503983524
3.4200000000000026,1.6062458204201189,-5.537444825611159,11.64257538471241,5.740126845268801,6.152014109313285,0.0,1.5680494052513598,-6.4970949417973465,4.187853860546153,-0.2107028530560741,-0.11331128027303419,0.0,476.10760923142016,474.9840596271303,475.2945163388481,474.80482608572055
3.4800000000000026,1.702817110786877,-5.937440180448418,11.892022970774963,5.727275108358004,6.14562542928682,0.0,1.6514479814204899,-6.836722619378512,4.125225365519671,-0.22228498056997462,-0.09547330153939454,0.0,464.5363909618379,465.92385857938416,466.4103688925833,465.46151599832075
3.5400000000000027,1.8035868960280161,-6.354566889262378,12.131928759369178,5.7142403050272,6.139921633585008,0.0,1.7079113309745482,-7.068530444047124,3.871121319103115,-0.20872033651358904,-0.0942561458889325,0.0,396.1795549516016,396.2826056689027,395.1131328521246,396.3089409011545
3.6000000000000028,1.9082227017119828,-6.787313987984965,12.358823237875427,5.701473527734873,6.1342178017388065,0.0,1.7802997914371328,-7.357200348899825,3.6908588845754733,-0.2224531870813749,-0.09672901039938843,0.0,428.30053663125614,428.08204357821216,428.0133944206564,426.7957243203595
3.660000000000003,2.018035133308905,-7.240335562563764,12.578871892999297,5.688741643566173,6.1292509076508,0.0,1.8803904758896108,-7.744005157148818,3.6417484799021387,-0.19708244266906083,-0.06388868133133302,0.0,479.3143356236804,481.7987904960593,478.95829449164296,480.84303231044925
3.720000000000003,2.1340966549089257,-7.717386281275064,12.796578048959729,5.677039080906354,6.1259214822582475,0.0,1.9883924828737989,-8.157989028385504,3.6125636288981164,-0.19125282945596667,-0.0425088410990041,0.0,491.90153507891483,493.4807677955058,492.72562884671015,493.12347612704315
3.780000000000003,2.2565949664983127,-8.219169573974453,13.011777726833495,5.665245234302784,6.123870047118313,0.0,2.0948095737702626,-8.568422741694775,3.5582563479182334,-0.21013774290476553,-0.021304129656945784,0.0,488.8114653943974,490.3891137210256,491.17530273593786,489.7381315108182
3.840000000000003,2.3846955020618545,-8.742905452143503,13.219372134937219,5.65233827651714,6.122193704369035,0.0,2.175179969468714,-8.890192452054706,3.360026594641879,-0.22758893275046707,-0.04649354188944013,0.0,443.5086284195211,441.43384341380795,442.88677329827,441.40216498742154
3.900000000000003,2.5183236863801937,-9.288656587579261,13.418234424344627,5.6387802965405776,6.119364503675943,0.0,2.279044925680832,-9.301860044283142,3.2660232003283136,-0.22290958696841537,-0.04850627975166703,0.0,487.6833004600393,487.531775308965,484.8074550724453,485.1130072313333
3.960000000000003,2.657627877091885,-9.857190347970091,13.608281994138009,5.625028409590318,6.116376285223474,0.0,2.3644674541818045,-9.64989644679353,3.0669536059082834,-0.246306227211814,-0.05253251127233504,0.0,453.80732235531,453.48240721200267,453.5919012899726,451.6563400035297
